Sno,Request_id,Notification_Id,MGS,DBS,LCV_Num,Transaction_Id,Route_Duration,Route_distance,Status,Operator_id,Allocation_date,Modifier_operator_id,Modified_date
953,1200cholapur240816033648,7016,cgs_harua,cholapur,UP65LT2768,UP65LT2768cgs_harua240816023854,22,14,Reached,Scheduling Engine,8/16/2024 10:07,NULL,8/16/2024 11:38
954,1199reliance_bp_harua240816023327,7006,upsidc,reliance_bp_harua,UP65KT3613,UP65KT3613upsidc240816023604,30,21,Reached,Scheduling Engine,8/16/2024 10:07,NULL,8/16/2024 10:53
955,1201rameshwar240816034237,7017,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240816023926,76,49,Reached,Scheduling Engine,8/16/2024 10:12,NULL,8/16/2024 12:56
956,1202suresh240816044703,7042,cgs_harua,suresh,UP65LT8640,UP65LT8640cgs_harua240816033836,78,42,Reached,Scheduling Engine,8/16/2024 11:17,NULL,8/16/2024 12:19
957,1203mirzamurad240816051953,7045,cgs_harua,mirzamurad,UP80HT5298,UP80HT5298cgs_harua240816032901,38,27,Reached,Scheduling Engine,8/16/2024 11:49,NULL,8/16/2024 12:32
958,1205atulya240816062931,7053,cgs_harua,atulya,UP80HT5144,UP80HT5144cgs_harua240816043805,45,27,Reached,Scheduling Engine,8/16/2024 12:59,NULL,8/16/2024 16:17
959,1204mirzamurad240816060424,7047,cgs_harua,mansha,UP80HT4944,UP80HT4944cgs_harua240816045850,34,22,Reached,Scheduling Engine,8/16/2024 12:59,NULL,8/16/2024 16:17
960,1206reliance_bp_harua240816063135,7067,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240816041048,30,21,Reached,Scheduling Engine,8/16/2024 13:01,NULL,8/16/2024 13:31
961,1207reliance_bp240816070212,7070,cgs_harua,reliance_bp,UP80HT5138,UP80HT5138cgs_harua240816053349,60,39,Reached,Scheduling Engine,8/16/2024 13:32,NULL,8/16/2024 14:42
962,1211vishnu240816094034,7093,cgs_harua,vishnu,GJ18BT9112,GJ18BT9112cgs_harua240816070426,28,20,Reached,Scheduling Engine,8/16/2024 16:10,NULL,8/16/2024 16:57
963,1212cholapur240816094123,7094,cgs_harua,cholapur,UP65LT8639,UP65LT8639cgs_harua240816080719,22,14,Reached,Scheduling Engine,8/16/2024 16:11,NULL,8/17/2024 3:06
964,1213reliance_bp_harua240816094204,7099,upsidc,reliance_bp_harua,UP80HT5145,UP80HT5145upsidc240816070123,30,21,Reached,Scheduling Engine,8/16/2024 16:12,NULL,8/17/2024 2:15
965,1214reliance_bp_harua240816094300,7092,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240816082102,30,21,Reached,Scheduling Engine,8/16/2024 16:13,NULL,8/17/2024 2:13
966,1215mansha240816103047,7111,cgs_harua,mansha,UP80HT5299,UP80HT5299cgs_harua240816091244,34,22,Reached,Scheduling Engine,8/16/2024 17:00,NULL,8/16/2024 17:36
967,1216reliance_bp240816103113,7112,cgs_harua,reliance_bp,UP65KT8526,UP65KT8526cgs_harua240816091417,60,39,Reached,Scheduling Engine,8/16/2024 17:01,NULL,8/17/2024 7:11
968,1217reliance_bp_harua240816105537,7123,upsidc,reliance_bp_harua,UP65KT3613,UP65KT3613upsidc240816093642,30,21,Reached,Scheduling Engine,8/16/2024 17:25,NULL,8/16/2024 18:02
969,1218shree_hp240817065041,7126,cgs_harua,shree_hp,UP80JT1056,UP80JT1056cgs_harua240816103234,45,18,Reached,Scheduling Engine,8/17/2024 1:20,NULL,8/17/2024 16:04
970,1219rameshwar240817065122,7127,cgs_harua,rameshwar,UP80HT5137,UP80HT5137cgs_harua240816102246,76,49,Reached,Scheduling Engine,8/17/2024 1:21,NULL,8/17/2024 5:45
971,1220suresh240817065202,7135,cgs_harua,suresh,UP65LT8640,UP65LT8640cgs_harua240816115048,78,42,Reached,Scheduling Engine,8/17/2024 1:22,NULL,8/17/2024 3:45
972,1221vishnu240817065240,7137,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240816115133,28,20,Reached,Scheduling Engine,8/17/2024 1:22,NULL,8/17/2024 8:36
973,1222mansha240817065519,7142,cgs_harua,mansha,UP80HT4944,UP80HT4944cgs_harua240817013611,34,22,Reached,Scheduling Engine,8/17/2024 1:25,NULL,8/17/2024 6:54
974,1223reliance_bp240817065551,7145,cgs_harua,reliance_bp,UP80HT5138,UP80HT5138cgs_harua240817021928,60,39,Reached,Scheduling Engine,8/17/2024 1:25,NULL,8/17/2024 9:16
975,1224cholapur240817065632,7150,cgs_harua,cholapur,UP65LT2768,UP65LT2768cgs_harua240817065403,22,14,Reached,Scheduling Engine,8/17/2024 1:26,NULL,8/17/2024 3:10
976,1225suresh240817065838,7153,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240817065707,78,42,Reached,Scheduling Engine,8/17/2024 1:28,NULL,8/17/2024 5:41
977,1226srm_energy240817081933,7155,upsidc,srm_energy,UP80HT4943,UP80HT4943upsidc240817061727,67,48,Reached,Scheduling Engine,8/17/2024 2:49,NULL,8/17/2024 8:16
978,1227shree_hp240817091638,7170,cgs_harua,shree_hp,UP80HT5139,UP80HT5139cgs_harua240817081851,45,18,Reached,Scheduling Engine,8/17/2024 3:46,NULL,8/17/2024 4:57
979,1228mirzamurad240817092503,7182,cgs_harua,saurav,UP80HT5299,UP80HT5299cgs_harua240817090306,26,15,Reached,Scheduling Engine,8/17/2024 4:48,NULL,8/17/2024 7:06
980,1229saurav240817101744,7183,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240817091556,76,49,Reached,Scheduling Engine,8/17/2024 4:48,NULL,8/17/2024 11:37
981,1230reliance_bp_harua240817104640,7192,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240817091421,30,21,Reached,Scheduling Engine,8/17/2024 5:16,NULL,8/17/2024 6:28
982,1231cholapur240817113137,7196,cgs_harua,cholapur,UP65LT8639,UP65LT8639cgs_harua240817102131,22,14,Reached,Scheduling Engine,8/17/2024 6:01,NULL,8/17/2024 7:16
983,1232mirzamurad240817113208,7203,cgs_harua,mirzamurad,UP80HT5298,UP80HT5298cgs_harua240817100458,38,27,Reached,Scheduling Engine,8/17/2024 6:02,NULL,8/17/2024 6:37
984,1234suresh240817124047,7219,cgs_harua,suresh,UP65LT8640,UP65LT8640cgs_harua240817113022,78,42,Reached,Scheduling Engine,8/17/2024 7:10,NULL,8/18/2024 3:53
985,1233mirzamurad240817121105,7208,cgs_harua,saurav,GJ18BT9112,GJ18BT9112cgs_harua240817113303,26,15,Reached,Scheduling Engine,8/17/2024 7:10,NULL,8/18/2024 12:11
986,1235lala_auto240817010740,7210,upsidc,lala_auto,UP80HT5145,UP80HT5145upsidc240817114217,50,37,Reached,Scheduling Engine,8/17/2024 7:37,NULL,8/17/2024 8:59
987,1237reliance_bp240817021408,7240,cgs_harua,reliance_bp,UP65KT8526,UP65KT8526cgs_harua240817124208,60,39,Reached,Scheduling Engine,8/17/2024 8:44,NULL,8/17/2024 9:19
988,1238shree_hp240817033242,7257,cgs_harua,shree_hp,UP80HT5144,UP80HT5144cgs_harua240817015737,45,18,Reached,Scheduling Engine,8/17/2024 10:02,NULL,8/17/2024 10:14
989,1239rameshwar240817033313,7260,cgs_harua,rameshwar,UP80HT5137,UP80HT5137cgs_harua240817020644,76,49,Reached,Scheduling Engine,8/17/2024 10:03,NULL,8/17/2024 16:04
990,1240reliance_bp_harua240817033346,7264,upsidc,reliance_bp_harua,UP65KT8525,UP65KT8525upsidc240817015746,30,21,Reached,Scheduling Engine,8/17/2024 10:03,NULL,8/17/2024 10:11
991,1242atulya240817062833,7272,cgs_harua,atulya,UP80HT5139,UP80HT5139cgs_harua240817032759,45,27,Reached,Scheduling Engine,8/17/2024 12:58,NULL,8/18/2024 20:58
992,1243cholapur240817062919,7275,cgs_harua,cholapur,UP65LT2768,UP65LT2768cgs_harua240817031258,22,14,Reached,Scheduling Engine,8/17/2024 12:59,NULL,8/19/2024 4:29
993,1244srm_energy240817062956,7278,upsidc,srm_energy,UP65KT3613,UP65KT3613upsidc240817032845,67,48,Reached,Scheduling Engine,8/17/2024 13:00,NULL,8/18/2024 0:09
994,1245mansha240817063040,7281,cgs_harua,mansha,UP80HT4944,UP80HT4944cgs_harua240817034903,34,22,Reached,Scheduling Engine,8/17/2024 13:00,NULL,8/18/2024 16:49
995,1246reliance_bp_harua240817063622,7295,upsidc,reliance_bp_harua,UP80HT4943,UP80HT4943upsidc240817055510,30,21,Reached,Scheduling Engine,8/17/2024 13:06,NULL,8/17/2024 13:13
996,1247reliance_bp240817071046,7308,cgs_harua,reliance_bp,UP80HT5299,UP80HT5299cgs_harua240817062145,60,39,Reached,Scheduling Engine,8/19/2024 1:58,NULL,8/19/2024 9:13
997,1248saurav240818120158,7311,cgs_harua,saurav,UP65LT8638,UP65LT8638cgs_harua240817093540,26,15,Reached,Scheduling Engine,8/19/2024 1:58,NULL,8/19/2024 5:55
998,1249srm_energy240819072819,7322,upsidc,srm_energy,UP65KT8525,UP65KT8525upsidc240817044823,67,48,Reached,Scheduling Engine,8/19/2024 1:58,NULL,8/19/2024 2:17
999,1250srm_energy240819072927,7325,upsidc,srm_energy,UP80HT4943,UP80HT4943upsidc240818121725,67,48,Reached,Scheduling Engine,8/19/2024 1:59,NULL,8/19/2024 2:00
1000,1251lala_auto240819072937,7345,upsidc,lala_auto,UP80HT5145,UP80HT5145upsidc240818024906,50,37,Reached,Scheduling Engine,8/19/2024 1:59,NULL,8/19/2024 4:50
1001,1252reliance_bp_harua240819073120,7385,upsidc,reliance_bp_harua,UP80HT4943,UP80HT4943upsidc240819073023,30,21,Reached,Scheduling Engine,8/19/2024 2:01,NULL,8/19/2024 7:40
1002,1255rameshwar240819073211,7312,cgs_harua,rameshwar,UP65LT8639,UP65LT8639cgs_harua240817070104,76,49,Reached,Scheduling Engine,8/19/2024 2:02,NULL,8/19/2024 2:21
1003,1254shree_hp240819073200,7356,cgs_harua,shree_hp,UP65KT3613,UP65KT3613cgs_harua240818053920,45,18,Reached,Scheduling Engine,8/19/2024 2:02,NULL,8/19/2024 5:43
1004,1253saurav240819073150,7357,cgs_harua,saurav,UP80JT1056,UP80JT1056cgs_harua240818090608,26,15,Reached,Scheduling Engine,8/19/2024 2:02,NULL,8/19/2024 10:07
1005,1258suresh240819073601,7362,cgs_harua,suresh,GJ18BT9472,GJ18BT9472cgs_harua240818123958,78,42,Reached,Scheduling Engine,8/19/2024 2:06,NULL,8/19/2024 2:49
1006,1256rameshwar240819073534,7368,cgs_harua,rameshwar,UP80HT5298,UP80HT5298cgs_harua240818111658,76,49,Reached,Scheduling Engine,8/19/2024 2:06,NULL,8/19/2024 2:09
1007,1257saurav240819073547,7372,cgs_harua,saurav,UP65KT8526,UP65KT8526cgs_harua240818021714,26,15,Reached,Scheduling Engine,8/19/2024 2:06,NULL,8/19/2024 2:22
1008,1260atulya240819073655,7373,cgs_harua,atulya,GJ18BT9112,GJ18BT9112cgs_harua240818112038,45,27,Reached,Scheduling Engine,8/19/2024 2:07,NULL,8/19/2024 9:14
1009,1259saurav240819073648,7375,cgs_harua,saurav,UP80HT5397,UP80HT5397cgs_harua240818103410,26,15,Reached,Scheduling Engine,8/19/2024 2:07,NULL,8/19/2024 2:19
1010,1261cholapur240819073723,7379,cgs_harua,cholapur,UP80HT5138,UP80HT5138cgs_harua240818021406,22,14,Reached,Scheduling Engine,8/19/2024 2:07,NULL,8/19/2024 2:12
1011,1262cholapur240819073814,7390,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240819074114,22,14,Reached,Scheduling Engine,8/19/2024 2:12,NULL,8/19/2024 3:54
1012,1264reliance_bp240819074312,7396,cgs_harua,reliance_bp,UP80HT5138,UP80HT5138cgs_harua240819074237,60,39,Reached,Scheduling Engine,8/19/2024 2:13,NULL,8/19/2024 11:45
1013,1265suresh240819074534,7399,cgs_harua,suresh,UP65LT8640,UP65LT8640cgs_harua240819074343,78,42,Reached,Scheduling Engine,8/19/2024 2:15,NULL,8/19/2024 5:48
1014,1266saurav240819074707,7404,cgs_harua,saurav,UP80HT5144,UP80HT5144cgs_harua240819074624,26,15,Reached,Scheduling Engine,8/19/2024 2:17,NULL,8/19/2024 2:50
1015,1267rameshwar240819074943,7414,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240819075020,76,49,Reached,Scheduling Engine,8/19/2024 2:20,NULL,8/19/2024 7:21
1016,1268shree_hp240819075159,7420,cgs_harua,shree_hp,UP65LT8639,UP65LT8639cgs_harua240819075131,45,18,Reached,Scheduling Engine,8/19/2024 2:22,NULL,8/19/2024 6:00
1017,1269shree_hp240819092253,7436,cgs_harua,saurav,UP65KT8526,UP65KT8526cgs_harua240819075317,26,15,Reached,Scheduling Engine,8/19/2024 4:09,NULL,8/19/2024 19:23
1018,1270saurav240819093935,7435,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240819093856,28,20,Reached,Scheduling Engine,8/19/2024 4:09,NULL,8/19/2024 10:28
1019,1271shree_hp240819095713,7442,cgs_harua,shree_hp,UP80HT5144,UP80HT5144cgs_harua240819094227,45,18,Reached,Scheduling Engine,8/19/2024 4:27,NULL,8/19/2024 18:52
1020,1272lala_auto240819102058,7454,upsidc,lala_auto,UP65KT8525,UP65KT8525upsidc240819101128,50,37,Reached,Scheduling Engine,8/19/2024 4:51,NULL,8/19/2024 9:20
1021,1273shree_hp240819112532,7461,cgs_harua,shree_hp,UP65LT2768,UP65LT2768cgs_harua240819095930,45,18,Reached,Scheduling Engine,8/19/2024 5:55,NULL,8/19/2024 11:24
1022,1274saurav240819112558,7462,cgs_harua,saurav,UP80HT4944,UP80HT4944cgs_harua240819095839,26,15,Reached,Scheduling Engine,8/19/2024 5:56,NULL,8/20/2024 3:24
1023,1275reliance_bp_harua240819121827,7460,upsidc,reliance_bp_harua,UP80HT5145,UP80HT5145upsidc240819102037,30,21,Reached,Scheduling Engine,8/19/2024 6:48,NULL,8/19/2024 9:04
1024,1276rameshwar240819015217,7477,cgs_harua,rameshwar,UP80HT5137,UP80HT5137cgs_harua240819112553,76,49,Reached,Scheduling Engine,8/19/2024 8:22,NULL,8/20/2024 0:36
1025,1277suresh240819015250,7480,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240819112701,78,42,Reached,Scheduling Engine,8/19/2024 8:22,NULL,8/19/2024 9:33
1026,1278cholapur240819024150,7490,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240819121939,22,14,Reached,Scheduling Engine,8/19/2024 9:11,NULL,8/19/2024 9:30
1027,1279rameshwar240819024302,7494,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240819125209,76,49,Reached,Scheduling Engine,8/19/2024 9:13,NULL,8/19/2024 9:35
1028,1282cholapur240819032554,7515,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240819030243,22,14,Reached,Scheduling Engine,8/19/2024 9:55,NULL,8/19/2024 10:58
1029,1284rameshwar240819032734,7524,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240819030656,76,49,Reached,Scheduling Engine,8/19/2024 9:57,NULL,8/19/2024 19:21
1030,1285cholapur240819033001,7504,cgs_harua,cholapur,GJ18BT9112,GJ18BT9112cgs_harua240819024432,22,14,Reached,Scheduling Engine,8/19/2024 10:00,NULL,8/19/2024 15:22
1031,1286sanchetna240819040628,7533,upsidc,sanchetna,GJ18BT9140,GJ18BT9140upsidc240819074915,32,20,Reached,Scheduling Engine,8/19/2024 10:36,NULL,8/19/2024 10:54
1032,1287shree_hp240819075522,7543,cgs_harua,shree_hp,UP80JT1056,UP80JT1056cgs_harua240819033809,45,18,Reached,Scheduling Engine,8/19/2024 14:25,NULL,8/20/2024 8:05
1033,1288mirzamurad240819075601,7551,cgs_harua,mirzamurad,UP80HT5298,UP80HT5298cgs_harua240819051453,38,27,Reached,Scheduling Engine,8/19/2024 14:26,NULL,8/20/2024 2:53
1034,1289sanchetna240819075646,7560,upsidc,sanchetna,UP65KT8525,UP65KT8525upsidc240819055500,32,20,Reached,Scheduling Engine,8/19/2024 14:26,NULL,8/19/2024 15:58
1035,1290reliance_bp_harua240819075733,7566,upsidc,reliance_bp_harua,UP80HT4943,UP80HT4943upsidc240819062802,30,21,Reached,Scheduling Engine,8/19/2024 14:27,NULL,8/20/2024 0:41
1036,1291suresh240819075828,7568,cgs_harua,cholapur,UP65LT8639,UP65LT8639cgs_harua240819064032,22,14,Reached,Scheduling Engine,8/19/2024 14:28,NULL,8/19/2024 14:49
1037,1292suresh240819080022,7577,cgs_harua,suresh,UP65LT8640,UP65LT8640cgs_harua240819062839,78,42,Reached,Scheduling Engine,8/19/2024 14:30,NULL,8/19/2024 16:58
1038,1293shree_hp240819080319,7578,cgs_harua,shree_hp,UP80HT5139,UP80HT5139cgs_harua240819065233,45,18,Reached,Scheduling Engine,8/19/2024 14:33,NULL,8/20/2024 4:25
1039,1294srm_energy240819080751,7579,upsidc,srm_energy,UP65KT3613,UP65KT3613upsidc240819071431,67,48,Reached,Scheduling Engine,8/19/2024 14:38,NULL,8/19/2024 15:58
1040,1295cholapur240820122117,7596,cgs_harua,cholapur,UP65LT2768,UP65LT2768cgs_harua240819075952,22,14,Reached,Scheduling Engine,8/19/2024 18:51,NULL,8/20/2024 4:23
1041,1296reliance_bp_harua240820122342,7590,upsidc,reliance_bp_harua,UP80HT5145,UP80HT5145upsidc240819080723,30,21,Reached,Scheduling Engine,8/19/2024 18:53,NULL,8/20/2024 1:26
1042,1297rameshwar240820125313,7605,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240820125206,76,49,Reached,Scheduling Engine,8/19/2024 19:23,NULL,8/20/2024 4:05
1043,1298suresh240820125504,7612,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240820124557,78,42,Reached,Scheduling Engine,8/19/2024 19:25,NULL,8/20/2024 1:39
1044,1299reliance_bp_harua240820125548,7595,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240820121728,30,21,Reached,Scheduling Engine,8/19/2024 19:25,NULL,8/19/2024 19:26
1045,1300vishnu240820060224,7621,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240820125730,28,20,Reached,Scheduling Engine,8/20/2024 0:32,NULL,8/20/2024 6:04
1046,1301reliance_bp240820060355,7622,cgs_harua,reliance_bp,UP65KT8526,UP65KT8526cgs_harua240820125417,60,39,Reached,Scheduling Engine,8/20/2024 0:34,NULL,8/20/2024 6:09
1047,1302mansha240820060540,7631,cgs_harua,mansha,UP80HT5299,UP80HT5299cgs_harua240820060512,34,22,Reached,Scheduling Engine,8/20/2024 0:35,NULL,8/20/2024 6:47
1048,1303rameshwar240820060718,7637,cgs_harua,rameshwar,UP80HT5137,UP80HT5137cgs_harua240820060639,76,49,Reached,Scheduling Engine,8/20/2024 0:37,NULL,8/20/2024 1:03
1049,1306reliance_bp_harua240820061053,7642,upsidc,reliance_bp_harua,UP65KT8525,UP65KT8525upsidc240820125713,30,21,Reached,Scheduling Engine,8/20/2024 0:40,NULL,8/20/2024 6:14
1050,1307srm_energy240820061235,7652,upsidc,srm_energy,UP80HT4943,UP80HT4943upsidc240820061202,67,48,Reached,Scheduling Engine,8/20/2024 0:42,NULL,8/20/2024 6:24
1051,1308reliance_bp240820081821,7641,cgs_harua,reliance_bp,UP65LT8639,UP65LT8639cgs_harua240820060825,60,39,Reached,Scheduling Engine,8/20/2024 2:48,NULL,8/20/2024 3:23
1052,1309reliance_bp240820081839,7664,cgs_harua,reliance_bp,UP80HT5138,UP80HT5138cgs_harua240820061305,60,39,Reached,Scheduling Engine,8/20/2024 2:48,NULL,8/20/2024 3:10
1053,1310mirzamurad240820082506,7669,cgs_harua,vishnu,GJ18BT9112,GJ18BT9112cgs_harua240820061529,28,20,Reached,Scheduling Engine,8/20/2024 3:43,NULL,8/20/2024 11:30
1054,1311vishnu240820091332,7676,cgs_harua,suresh,UP65LT8640,UP65LT8640cgs_harua240820081231,78,42,Reached,Scheduling Engine,8/20/2024 3:43,NULL,8/20/2024 10:19
1055,1312shree_hp240820095349,7688,cgs_harua,shree_hp,UP65LT8639,UP65LT8639cgs_harua240820091544,45,18,Reached,Scheduling Engine,8/20/2024 4:23,NULL,8/20/2024 5:01
1056,1313shree_hp240820100356,7684,cgs_harua,saurav,UP80HT4944,UP80HT4944cgs_harua240820091506,26,15,Reached,Scheduling Engine,8/20/2024 4:35,NULL,8/20/2024 14:27
1057,1314srm_energy240820100522,7681,upsidc,srm_energy,UP65KT3613,UP65KT3613upsidc240820081949,67,48,Reached,Scheduling Engine,8/20/2024 4:35,NULL,8/20/2024 4:44
1058,1317rameshwar240820104150,7707,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240820095435,76,49,Reached,Scheduling Engine,8/20/2024 5:11,NULL,8/20/2024 9:16
1059,1318mirzamurad240820113716,7724,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240820104031,78,42,Reached,Scheduling Engine,8/20/2024 6:24,NULL,8/20/2024 10:06
1060,1321mirzamurad240820123737,7736,cgs_harua,saurav,UP65KT8526,UP65KT8526cgs_harua240820121904,26,15,Reached,Scheduling Engine,8/20/2024 7:07,NULL,8/21/2024 1:19
1061,1322vishnu240820013403,7746,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240820121944,28,20,Reached,Scheduling Engine,8/20/2024 8:04,NULL,8/20/2024 15:30
1062,1323reliance_bp_harua240820013705,7719,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240820070035,30,21,Scheduled,Scheduling Engine,8/20/2024 8:07,NULL,NULL
1063,1324reliance_bp_harua240820013803,7744,upsidc,reliance_bp_harua,UP80HT4943,UP80HT4943upsidc240820115642,30,21,Reached,Scheduling Engine,8/20/2024 8:08,NULL,8/20/2024 8:52
1064,1325shree_hp240820024725,7762,cgs_harua,shree_hp,UP80JT1056,UP80JT1056cgs_harua240820013626,45,18,Reached,Scheduling Engine,8/20/2024 9:17,NULL,8/21/2024 1:25
1065,1326reliance_bp_harua240820025512,7767,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240820014955,30,21,Reached,Scheduling Engine,8/20/2024 9:25,NULL,8/20/2024 9:59
1066,1327cholapur240820034407,7776,cgs_harua,cholapur,UP65LT2768,UP65LT2768cgs_harua240820014935,22,14,Reached,Scheduling Engine,8/20/2024 10:14,NULL,8/20/2024 11:19
1067,1328rameshwar240820040631,7779,cgs_harua,rameshwar,UP80HT5137,UP80HT5137cgs_harua240820025439,76,49,Reached,Scheduling Engine,8/20/2024 10:36,NULL,8/21/2024 1:17
1068,1329srm_energy240820043510,7782,upsidc,srm_energy,UP65KT8525,UP65KT8525upsidc240820025616,67,48,Reached,Scheduling Engine,8/20/2024 11:05,NULL,8/20/2024 12:17
1069,1330mansha240820050146,7798,cgs_harua,mansha,UP80HT5299,UP80HT5299cgs_harua240820035527,34,22,Reached,Scheduling Engine,8/20/2024 11:31,NULL,8/20/2024 12:20
1070,1332suresh240820053509,7807,cgs_harua,suresh,UP65LT8640,UP65LT8640cgs_harua240820043625,78,42,Reached,Scheduling Engine,8/20/2024 12:05,NULL,8/20/2024 13:29
1071,1331lala_auto240820053501,7805,upsidc,lala_auto,UP65KT3613,UP65KT3613upsidc240820043231,50,37,Reached,Scheduling Engine,8/20/2024 12:05,NULL,8/20/2024 13:07
1072,1333mirzamurad240820060659,7820,cgs_harua,vishnu,GJ18BT9112,GJ18BT9112cgs_harua240820050239,28,20,Reached,Scheduling Engine,8/20/2024 14:10,NULL,8/20/2024 15:43
1073,1334reliance_bp_harua240820074012,7817,upsidc,reliance_bp_harua,UP80HT4943,UP80HT4943upsidc240820053553,30,21,Reached,Scheduling Engine,8/20/2024 14:10,NULL,8/20/2024 16:44
1074,1335shree_hp240820074311,7827,cgs_harua,shree_hp,UP80HT5138,UP80HT5138cgs_harua240820053457,45,18,Reached,Scheduling Engine,8/20/2024 14:13,NULL,8/21/2024 3:38
1075,1336reliance_bp_harua240820075213,7829,upsidc,reliance_bp_harua,UP80HT5145,UP80HT5145upsidc240820063026,30,21,Reached,Scheduling Engine,8/20/2024 14:22,NULL,8/20/2024 15:04
1076,1337cholapur240820075625,7828,cgs_harua,cholapur,UP80HT5139,UP80HT5139cgs_harua240820063447,22,14,Reached,Scheduling Engine,8/20/2024 14:26,NULL,8/20/2024 14:41
1077,1338shree_hp240820091114,7852,cgs_harua,shree_hp,UP80HT5144,UP80HT5144cgs_harua240820085008,45,18,Reached,Scheduling Engine,8/20/2024 15:41,NULL,8/21/2024 10:10
1078,1339suresh240820091149,7858,cgs_harua,suresh,UP65LT8638,UP65LT8638cgs_harua240820075723,78,42,Reached,Scheduling Engine,8/20/2024 15:41,NULL,8/20/2024 16:50
1079,1340mansha240820094117,7862,cgs_harua,mansha,UP80HT4944,UP80HT4944cgs_harua240820075831,34,22,Reached,Scheduling Engine,8/20/2024 16:11,NULL,8/20/2024 16:34
1080,1341rameshwar240820104907,7871,cgs_harua,rameshwar,UP80HT5397,UP80HT5397cgs_harua240820094026,76,49,Reached,Scheduling Engine,8/20/2024 17:19,NULL,8/21/2024 2:31
1081,1343vishnu240820105144,7875,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240820090114,28,20,Reached,Scheduling Engine,8/20/2024 17:21,NULL,8/20/2024 17:35
1082,1345reliance_bp_harua240821124339,7901,upsidc,reliance_bp_harua,GJ18BT9140,GJ18BT9140upsidc240820105257,30,21,Reached,Scheduling Engine,8/20/2024 19:13,NULL,8/20/2024 19:32
1083,1346cholapur240821014939,7905,cgs_harua,cholapur,UP65LT8639,UP65LT8639cgs_harua240820110254,22,14,Reached,Scheduling Engine,8/20/2024 20:19,NULL,8/21/2024 7:24
1084,1347mirzamurad240821064645,7892,cgs_harua,mirzamurad,UP80HT5298,UP80HT5298cgs_harua240820110335,38,27,Reached,Scheduling Engine,8/21/2024 1:16,NULL,8/21/2024 6:15
1085,1348rameshwar240821065216,7919,cgs_harua,rameshwar,UP80HT5137,UP80HT5137cgs_harua240821064819,76,49,Reached,Scheduling Engine,8/21/2024 1:22,NULL,8/21/2024 1:54
1086,1349saurav240821065253,7928,cgs_harua,saurav,UP65KT8526,UP65KT8526cgs_harua240821064949,26,15,Reached,Scheduling Engine,8/21/2024 1:23,NULL,8/21/2024 8:28
1087,1350vishnu240821065339,7931,cgs_harua,vishnu,GJ18BT9112,GJ18BT9112cgs_harua240821015026,28,20,Reached,Scheduling Engine,8/21/2024 1:23,NULL,8/21/2024 4:57
1088,1351vishnu240821065402,7932,cgs_harua,vishnu,GJ18BT9472,GJ18BT9472cgs_harua240821065058,28,20,Reached,Scheduling Engine,8/21/2024 1:24,NULL,8/21/2024 6:08
1089,1352shree_hp240821072422,7941,cgs_harua,shree_hp,UP80JT1056,UP80JT1056cgs_harua240821065534,45,18,Reached,Scheduling Engine,8/21/2024 1:54,NULL,8/21/2024 4:41
1090,1353suresh240821072443,7942,cgs_harua,suresh,UP65LT8640,UP65LT8640cgs_harua240821065442,78,42,Reached,Scheduling Engine,8/21/2024 1:54,NULL,8/21/2024 4:20
1091,1354rameshwar240821074301,7950,cgs_harua,rameshwar,UP80HT5137,UP80HT5137cgs_harua240821072547,76,49,Reached,Scheduling Engine,8/21/2024 2:13,NULL,8/21/2024 11:12
1092,1355mansha240821082554,7953,cgs_harua,mansha,UP80HT5299,UP80HT5299cgs_harua240821072527,34,22,Reached,Scheduling Engine,8/21/2024 2:56,NULL,8/21/2024 4:20
